서울ㆍ인천ㆍ경기도,서울,A02,2022-07-18 00:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-18 12:00,맑음,24,31,20
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-19 00:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-19 12:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-20 00:00,구름많음,24,30,30
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-20 12:00,구름많음,24,30,30
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-21 00:00,구름많음,24,31,20
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-21 12:00,맑음,24,31,20
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-22 00:00,맑음,24,32,20
서울ㆍ인천ㆍ경기도,서울,A02,2022-07-22 12:00,구름많음,24,32,30
서울ㆍ인천ㆍ경기도,서울,A01,2022-07-23 00:00,흐림,24,31,40
서울ㆍ인천ㆍ경기도,서울,A01,2022-07-24 00:00,흐리고 비,25,30,70
서울ㆍ인천ㆍ경기도,서울,A01,2022-07-25 00:00,흐림,25,31,40
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-18 00:00,구름많음,23,29,30
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-18 12:00,맑음,23,29,20
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-19 00:00,구름많음,23,28,30
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-19 12:00,구름많음,23,28,30
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-20 00:00,구름많음,24,29,30
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-20 12:00,구름많음,24,29,30
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-21 00:00,구름많음,24,29,20
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-21 12:00,맑음,24,29,20
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-22 00:00,맑음,24,29,20
서울ㆍ인천ㆍ경기도,인천,A02,2022-07-22 12:00,구름많음,24,29,30
서울ㆍ인천ㆍ경기도,인천,A01,2022-07-23 00:00,흐림,24,28,40
서울ㆍ인천ㆍ경기도,인천,A01,2022-07-24 00:00,흐리고 비,24,29,70
서울ㆍ인천ㆍ경기도,인천,A01,2022-07-25 00:00,흐림,24,29,40
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-18 00:00,구름많음,23,32,30
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-18 12:00,맑음,23,32,20
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-19 00:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-19 12:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-20 00:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-20 12:00,구름많음,24,31,30
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-21 00:00,구름많음,24,31,20
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-21 12:00,맑음,24,31,20
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-22 00:00,맑음,24,32,20
서울ㆍ인천ㆍ경기도,수원,A02,2022-07-22 12:00,구름많음,24,32,30
서울ㆍ인천ㆍ경기도,수원,A01,2022-07-23 00:00,흐림,23,31,40
서울ㆍ인천ㆍ경기도,수원,A01,2022-07-24 00:00,흐리고 비,23,31,70
서울ㆍ인천ㆍ경기도,수원,A01,2022-07-25 00:00,흐림,24,32,40
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-18 00:00,구름많음,21,30,30
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-18 12:00,맑음,21,30,20
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-19 00:00,구름많음,21,30,30
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-19 12:00,구름많음,21,30,30
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-20 00:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-20 12:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-21 00:00,구름많음,22,31,20
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-21 12:00,맑음,22,31,20
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-22 00:00,맑음,22,32,20
서울ㆍ인천ㆍ경기도,파주,A02,2022-07-22 12:00,구름많음,22,32,30
서울ㆍ인천ㆍ경기도,파주,A01,2022-07-23 00:00,흐림,22,30,40
서울ㆍ인천ㆍ경기도,파주,A01,2022-07-24 00:00,흐리고 비,22,30,70
서울ㆍ인천ㆍ경기도,파주,A01,2022-07-25 00:00,흐림,23,31,40
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-18 00:00,구름많음,21,31,30
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-18 12:00,맑음,21,31,20
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-19 00:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-19 12:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-20 00:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-20 12:00,구름많음,22,31,30
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-21 00:00,구름많음,22,31,20
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-21 12:00,맑음,22,31,20
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-22 00:00,맑음,22,32,20
서울ㆍ인천ㆍ경기도,이천,A02,2022-07-22 12:00,구름많음,22,32,30
서울ㆍ인천ㆍ경기도,이천,A01,2022-07-23 00:00,흐림,23,30,40
서울ㆍ인천ㆍ경기도,이천,A01,2022-07-24 00:00,흐리고 비,23,30,70
서울ㆍ인천ㆍ경기도,이천,A01,2022-07-25 00:00,흐림,23,31,40
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-18 00:00,구름많음,22,32,30
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-18 12:00,맑음,22,32,20
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-19 00:00,구름많음,23,31,30
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-19 12:00,구름많음,23,31,30
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-20 00:00,구름많음,23,31,30
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-20 12:00,구름많음,23,31,30
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-21 00:00,구름많음,23,31,20
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-21 12:00,맑음,23,31,20
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-22 00:00,맑음,23,32,20
서울ㆍ인천ㆍ경기도,평택,A02,2022-07-22 12:00,구름많음,23,32,30
서울ㆍ인천ㆍ경기도,평택,A01,2022-07-23 00:00,흐림,24,31,40
서울ㆍ인천ㆍ경기도,평택,A01,2022-07-24 00:00,흐리고 비,24,31,70
서울ㆍ인천ㆍ경기도,평택,A01,2022-07-25 00:00,흐림,25,32,40
강원도영서,춘천,A02,2022-07-18 00:00,구름많음,22,30,40
강원도영서,춘천,A02,2022-07-18 12:00,구름많고 소나기,22,30,60
강원도영서,춘천,A02,2022-07-19 00:00,구름많음,22,31,30
강원도영서,춘천,A02,2022-07-19 12:00,흐림,22,31,40
강원도영서,춘천,A02,2022-07-20 00:00,구름많음,23,31,30
강원도영서,춘천,A02,2022-07-20 12:00,흐림,23,31,40
강원도영서,춘천,A02,2022-07-21 00:00,구름많음,23,31,20
강원도영서,춘천,A02,2022-07-21 12:00,구름많음,23,31,20
강원도영서,춘천,A02,2022-07-22 00:00,구름많음,23,32,30
강원도영서,춘천,A02,2022-07-22 12:00,구름많음,23,32,30
강원도영서,춘천,A01,2022-07-23 00:00,흐림,23,30,40
강원도영서,춘천,A01,2022-07-24 00:00,흐리고 비,23,30,70
강원도영서,춘천,A01,2022-07-25 00:00,흐림,23,31,40
강원도영서,원주,A02,2022-07-18 00:00,구름많음,22,30,40
강원도영서,원주,A02,2022-07-18 12:00,구름많고 소나기,22,30,60
강원도영서,원주,A02,2022-07-19 00:00,구름많음,22,31,30
강원도영서,원주,A02,2022-07-19 12:00,흐림,22,31,40
강원도영서,원주,A02,2022-07-20 00:00,구름많음,23,31,30
강원도영서,원주,A02,2022-07-20 12:00,흐림,23,31,40
강원도영서,원주,A02,2022-07-21 00:00,구름많음,23,31,20
강원도영서,원주,A02,2022-07-21 12:00,구름많음,23,31,20
강원도영서,원주,A02,2022-07-22 00:00,구름많음,23,32,30
강원도영서,원주,A02,2022-07-22 12:00,구름많음,23,32,30
강원도영서,원주,A01,2022-07-23 00:00,흐림,23,31,40
강원도영서,원주,A01,2022-07-24 00:00,흐리고 비,23,31,70
강원도영서,원주,A01,2022-07-25 00:00,흐림,23,31,40
강원도영동,강릉,A02,2022-07-18 00:00,구름많음,23,30,30
강원도영동,강릉,A02,2022-07-18 12:00,구름많음,23,30,40
강원도영동,강릉,A02,2022-07-19 00:00,구름많음,24,30,20
강원도영동,강릉,A02,2022-07-19 12:00,구름많음,24,30,30
강원도영동,강릉,A02,2022-07-20 00:00,구름많음,25,31,30
강원도영동,강릉,A02,2022-07-20 12:00,구름많음,25,31,30
강원도영동,강릉,A02,2022-07-21 00:00,구름많음,24,30,20
강원도영동,강릉,A02,2022-07-21 12:00,구름많음,24,30,20
강원도영동,강릉,A02,2022-07-22 00:00,구름많음,24,31,20
강원도영동,강릉,A02,2022-07-22 12:00,구름많음,24,31,30
강원도영동,강릉,A01,2022-07-23 00:00,흐림,25,29,40
강원도영동,강릉,A01,2022-07-24 00:00,흐리고 비,24,29,80
강원도영동,강릉,A01,2022-07-25 00:00,흐림,24,30,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-18 00:00,흐림,23,30,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-18 12:00,구름많음,23,30,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-19 00:00,구름많음,23,31,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-19 12:00,구름많음,23,31,30
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-20 00:00,구름많음,24,30,30
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-20 12:00,흐림,24,30,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-21 00:00,흐림,24,31,40
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-21 12:00,맑음,24,31,20
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-22 00:00,구름많음,23,32,30
대전ㆍ세종ㆍ충청남도,대전,A02,2022-07-22 12:00,구름많음,23,32,30
대전ㆍ세종ㆍ충청남도,대전,A01,2022-07-23 00:00,흐림,24,30,40
대전ㆍ세종ㆍ충청남도,대전,A01,2022-07-24 00:00,흐리고 비,24,30,70
대전ㆍ세종ㆍ충청남도,대전,A01,2022-07-25 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-18 00:00,흐림,22,30,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-18 12:00,구름많음,22,30,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-19 00:00,구름많음,23,31,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-19 12:00,구름많음,23,31,30
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-20 00:00,구름많음,23,30,30
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-20 12:00,흐림,23,30,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-21 00:00,흐림,22,31,40
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-21 12:00,맑음,22,31,20
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-22 00:00,구름많음,22,32,30
대전ㆍ세종ㆍ충청남도,세종,A02,2022-07-22 12:00,구름많음,22,32,30
대전ㆍ세종ㆍ충청남도,세종,A01,2022-07-23 00:00,흐림,23,30,40
대전ㆍ세종ㆍ충청남도,세종,A01,2022-07-24 00:00,흐리고 비,24,31,70
대전ㆍ세종ㆍ충청남도,세종,A01,2022-07-25 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-18 00:00,흐림,22,31,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-18 12:00,구름많음,22,31,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-19 00:00,구름많음,23,30,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-19 12:00,구름많음,23,30,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-20 00:00,구름많음,23,30,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-20 12:00,흐림,23,30,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-21 00:00,흐림,22,30,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-21 12:00,맑음,22,30,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-22 00:00,구름많음,23,31,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2022-07-22 12:00,구름많음,23,31,30
대전ㆍ세종ㆍ충청남도,홍성,A01,2022-07-23 00:00,흐림,23,30,40
대전ㆍ세종ㆍ충청남도,홍성,A01,2022-07-24 00:00,흐리고 비,24,30,70
대전ㆍ세종ㆍ충청남도,홍성,A01,2022-07-25 00:00,흐림,25,32,40
충청북도,청주,A02,2022-07-18 00:00,흐림,24,31,40
충청북도,청주,A02,2022-07-18 12:00,구름많음,24,31,40
충청북도,청주,A02,2022-07-19 00:00,구름많음,23,32,40
충청북도,청주,A02,2022-07-19 12:00,구름많음,23,32,30
충청북도,청주,A02,2022-07-20 00:00,구름많음,24,31,30
충청북도,청주,A02,2022-07-20 12:00,구름많음,24,31,30
충청북도,청주,A02,2022-07-21 00:00,구름많음,24,31,30
충청북도,청주,A02,2022-07-21 12:00,맑음,24,31,20
충청북도,청주,A02,2022-07-22 00:00,구름많음,24,32,30
충청북도,청주,A02,2022-07-22 12:00,구름많음,24,32,30
충청북도,청주,A01,2022-07-23 00:00,흐림,24,31,40
충청북도,청주,A01,2022-07-24 00:00,흐리고 비,24,31,70
충청북도,청주,A01,2022-07-25 00:00,흐림,25,32,40
충청북도,충주,A02,2022-07-18 00:00,흐림,21,30,40
충청북도,충주,A02,2022-07-18 12:00,구름많음,21,30,40
충청북도,충주,A02,2022-07-19 00:00,구름많음,22,31,40
충청북도,충주,A02,2022-07-19 12:00,구름많음,22,31,30
충청북도,충주,A02,2022-07-20 00:00,구름많음,22,30,30
충청북도,충주,A02,2022-07-20 12:00,구름많음,22,30,30
충청북도,충주,A02,2022-07-21 00:00,구름많음,22,31,30
충청북도,충주,A02,2022-07-21 12:00,맑음,22,31,20
충청북도,충주,A02,2022-07-22 00:00,구름많음,22,31,30
충청북도,충주,A02,2022-07-22 12:00,구름많음,22,31,30
충청북도,충주,A01,2022-07-23 00:00,흐림,23,30,40
충청북도,충주,A01,2022-07-24 00:00,흐리고 비,23,30,70
충청북도,충주,A01,2022-07-25 00:00,흐림,23,31,40
충청북도,영동,A02,2022-07-18 00:00,흐림,21,29,40
충청북도,영동,A02,2022-07-18 12:00,구름많음,21,29,40
충청북도,영동,A02,2022-07-19 00:00,구름많음,22,31,40
충청북도,영동,A02,2022-07-19 12:00,구름많음,22,31,30
충청북도,영동,A02,2022-07-20 00:00,구름많음,22,31,30
충청북도,영동,A02,2022-07-20 12:00,구름많음,22,31,30
충청북도,영동,A02,2022-07-21 00:00,구름많음,22,31,30
충청북도,영동,A02,2022-07-21 12:00,맑음,22,31,20
충청북도,영동,A02,2022-07-22 00:00,구름많음,21,32,30
충청북도,영동,A02,2022-07-22 12:00,구름많음,21,32,30
충청북도,영동,A01,2022-07-23 00:00,흐림,22,32,40
충청북도,영동,A01,2022-07-24 00:00,흐리고 비,23,32,70
충청북도,영동,A01,2022-07-25 00:00,흐림,24,33,40
광주ㆍ전라남도,광주,A02,2022-07-18 00:00,흐리고 비,24,30,70
광주ㆍ전라남도,광주,A02,2022-07-18 12:00,흐리고 비,24,30,80
광주ㆍ전라남도,광주,A02,2022-07-19 00:00,흐리고 비,25,32,60
광주ㆍ전라남도,광주,A02,2022-07-19 12:00,흐림,25,32,40
광주ㆍ전라남도,광주,A02,2022-07-20 00:00,흐리고 비,24,31,60
광주ㆍ전라남도,광주,A02,2022-07-20 12:00,흐리고 비,24,31,60
광주ㆍ전라남도,광주,A02,2022-07-21 00:00,흐리고 비,24,31,60
광주ㆍ전라남도,광주,A02,2022-07-21 12:00,흐리고 비,24,31,60
광주ㆍ전라남도,광주,A02,2022-07-22 00:00,구름많음,24,33,30
광주ㆍ전라남도,광주,A02,2022-07-22 12:00,구름많음,24,33,30
광주ㆍ전라남도,광주,A01,2022-07-23 00:00,흐림,25,32,40
광주ㆍ전라남도,광주,A01,2022-07-24 00:00,흐리고 비,25,32,70
광주ㆍ전라남도,광주,A01,2022-07-25 00:00,흐림,26,33,40
광주ㆍ전라남도,목포,A02,2022-07-18 00:00,흐리고 비,24,31,70
광주ㆍ전라남도,목포,A02,2022-07-18 12:00,흐리고 비,24,31,80
광주ㆍ전라남도,목포,A02,2022-07-19 00:00,흐리고 비,25,30,60
광주ㆍ전라남도,목포,A02,2022-07-19 12:00,흐림,25,30,40
광주ㆍ전라남도,목포,A02,2022-07-20 00:00,흐리고 비,24,29,60
광주ㆍ전라남도,목포,A02,2022-07-20 12:00,흐리고 비,24,29,60
광주ㆍ전라남도,목포,A02,2022-07-21 00:00,흐리고 비,25,29,60
광주ㆍ전라남도,목포,A02,2022-07-21 12:00,흐리고 비,25,29,60
광주ㆍ전라남도,목포,A02,2022-07-22 00:00,구름많음,24,31,30
광주ㆍ전라남도,목포,A02,2022-07-22 12:00,구름많음,24,31,30
광주ㆍ전라남도,목포,A01,2022-07-23 00:00,흐림,25,30,40
광주ㆍ전라남도,목포,A01,2022-07-24 00:00,흐리고 비,25,30,70
광주ㆍ전라남도,목포,A01,2022-07-25 00:00,흐림,26,32,40
광주ㆍ전라남도,여수,A02,2022-07-18 00:00,흐리고 비,25,27,70
광주ㆍ전라남도,여수,A02,2022-07-18 12:00,흐리고 비,25,27,80
광주ㆍ전라남도,여수,A02,2022-07-19 00:00,흐리고 비,25,30,60
광주ㆍ전라남도,여수,A02,2022-07-19 12:00,흐림,25,30,40
광주ㆍ전라남도,여수,A02,2022-07-20 00:00,흐리고 비,25,29,60
광주ㆍ전라남도,여수,A02,2022-07-20 12:00,흐리고 비,25,29,60
광주ㆍ전라남도,여수,A02,2022-07-21 00:00,흐리고 비,24,29,60
광주ㆍ전라남도,여수,A02,2022-07-21 12:00,흐리고 비,24,29,60
광주ㆍ전라남도,여수,A02,2022-07-22 00:00,구름많음,24,31,30
광주ㆍ전라남도,여수,A02,2022-07-22 12:00,구름많음,24,31,30
광주ㆍ전라남도,여수,A01,2022-07-23 00:00,흐림,25,29,40
광주ㆍ전라남도,여수,A01,2022-07-24 00:00,흐리고 비,25,30,70
광주ㆍ전라남도,여수,A01,2022-07-25 00:00,흐림,26,30,40
광주ㆍ전라남도,순천,A02,2022-07-18 00:00,흐리고 비,24,29,70
광주ㆍ전라남도,순천,A02,2022-07-18 12:00,흐리고 비,24,29,80
광주ㆍ전라남도,순천,A02,2022-07-19 00:00,흐리고 비,25,32,60
광주ㆍ전라남도,순천,A02,2022-07-19 12:00,흐림,25,32,40
광주ㆍ전라남도,순천,A02,2022-07-20 00:00,흐리고 비,25,32,60
광주ㆍ전라남도,순천,A02,2022-07-20 12:00,흐리고 비,25,32,60
광주ㆍ전라남도,순천,A02,2022-07-21 00:00,흐리고 비,24,31,60
광주ㆍ전라남도,순천,A02,2022-07-21 12:00,흐리고 비,24,31,60
광주ㆍ전라남도,순천,A02,2022-07-22 00:00,구름많음,24,34,30
광주ㆍ전라남도,순천,A02,2022-07-22 12:00,구름많음,24,34,30
광주ㆍ전라남도,순천,A01,2022-07-23 00:00,흐림,25,33,40
광주ㆍ전라남도,순천,A01,2022-07-24 00:00,흐리고 비,25,33,70
광주ㆍ전라남도,순천,A01,2022-07-25 00:00,흐림,26,33,40
광주ㆍ전라남도,광양,A02,2022-07-18 00:00,흐리고 비,24,28,70
광주ㆍ전라남도,광양,A02,2022-07-18 12:00,흐리고 비,24,28,80
광주ㆍ전라남도,광양,A02,2022-07-19 00:00,흐리고 비,24,32,60
광주ㆍ전라남도,광양,A02,2022-07-19 12:00,흐림,24,32,40
광주ㆍ전라남도,광양,A02,2022-07-20 00:00,흐리고 비,24,31,60
광주ㆍ전라남도,광양,A02,2022-07-20 12:00,흐리고 비,24,31,60
광주ㆍ전라남도,광양,A02,2022-07-21 00:00,흐리고 비,24,31,60
광주ㆍ전라남도,광양,A02,2022-07-21 12:00,흐리고 비,24,31,60
광주ㆍ전라남도,광양,A02,2022-07-22 00:00,구름많음,23,33,30
광주ㆍ전라남도,광양,A02,2022-07-22 12:00,구름많음,23,33,30
광주ㆍ전라남도,광양,A01,2022-07-23 00:00,흐림,24,31,40
광주ㆍ전라남도,광양,A01,2022-07-24 00:00,흐리고 비,24,31,70
광주ㆍ전라남도,광양,A01,2022-07-25 00:00,흐림,25,32,40
광주ㆍ전라남도,나주,A02,2022-07-18 00:00,흐리고 비,23,30,70
광주ㆍ전라남도,나주,A02,2022-07-18 12:00,흐리고 비,23,30,80
광주ㆍ전라남도,나주,A02,2022-07-19 00:00,흐리고 비,23,32,60
광주ㆍ전라남도,나주,A02,2022-07-19 12:00,흐림,23,32,40
